state_ordinal,public_state_identity,game_id,decision_index,opponent_stratum,observer_color,opponent_setup_source,progress_bucket,unresolved_pieces,moved_unresolved,learned_worlds,distinct_worlds,fallback_steps,baseline_worlds,baseline_distinct_worlds,mean_marginal_l1,mean_learned_entropy
2176,4e1e20bbe5463c950bcdeace33f8585c60e8d21c8db36aaaa1dc7875d34dad6c,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,88,information_miser,red,neutral,middle,37,2,18,18,0,4,4,0.554675,2.125874
2177,201f23c5d027004fe9e3169e81dcd8c62b67deadf9652175b0d21e9dcce6a346,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,98,information_miser,red,neutral,middle,36,2,18,18,0,4,4,0.56949,2.098963
2178,cf6f86a588a37e392ce56cdfdecee24c4d09349767d59bde0965cb7005c9f6ca,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,110,information_miser,red,neutral,middle,36,2,18,18,0,4,4,0.551171,2.117901
2179,fa8e8191700afb7f56ad482e98411d764824e923a1ab42859e1f37b38f95ccd1,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,120,information_miser,red,neutral,late,36,2,18,18,0,4,4,0.53082,2.116272
2180,37b81ec77d1dcd35eb3dc50b91896eb80d1626889f5ca716ee007051fba1eb47,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,132,information_miser,red,neutral,late,35,2,18,18,0,4,4,0.523328,2.108642
2181,bc8bba7bd49e722f9638a3987235a9bb545bbdb2df6df7e8655c7d069e1918fb,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,142,information_miser,red,neutral,late,34,2,18,18,0,4,4,0.566122,2.097122
2182,787bf822dd8066b291097679538713109c26684c0269323e34f4db3f75c523f3,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,154,information_miser,red,neutral,late,33,2,18,18,0,4,4,0.556366,2.040792
2183,a1c025410410b6f2003eaf2ccb79b1fbd52ed4a266e022630ca40be907c78b65,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=0,164,information_miser,red,neutral,late,33,2,18,18,0,4,4,0.584679,2.026662
2184,da7c2628657931c56220a74e4a33650dc59646e299c6b9272f5e96fbff2827b1,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.602123,2.217622
2185,778f84363ae854fc1672fc24f3483af75e1f24ee536f9723b001beeee43344ee,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,7,information_miser,blue,neutral,early,40,3,18,18,0,4,4,0.587825,2.211271
2186,be67e7084a460c3b330d5256eeeaecbefe5be916b0f4b93f3fe96993573aa5e7,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,13,information_miser,blue,neutral,early,40,4,18,18,0,4,4,0.586665,2.187232
2187,42f8eec914a11d984e251cf41cc968f40c2b9cee8f47350c5b4d10dc6fb3ba15,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,21,information_miser,blue,neutral,early,40,4,18,18,0,4,4,0.636179,2.163727
2188,4f29daf28e6eb147fdc966514e25435590761c8d102826e5877475e7c0bf84af,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,27,information_miser,blue,neutral,early,40,4,18,18,0,4,4,0.613529,2.140738
2189,6a5d3105a34d251c794725d28c91e2e7249bb494f8dbc32cad9cfe423a0c14a6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,33,information_miser,blue,neutral,early,40,4,18,18,0,4,4,0.577994,2.143444
2190,8db9fa115d4659b56c35bbdb9296e6dd7ef2491aca6899a4b74814c22091bc6a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,41,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.560334,2.117659
2191,2bd260df484774aea1e6a6b7f6bba551ccd54080e24ddf929c3a3d7e387e9583,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,47,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.583856,2.101495
2192,500cffc73953403605be537b7e63db25554bdbc780ccf43a55e515e4f87be459,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,55,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.548047,2.099602
2193,4ce70d7c91526c62871452b3c21790b388a96e676c880cccec71fc24c0d6b692,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,61,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.556643,2.092392
2194,6937051a74d1ba9fd012879a2e0fc4f1512ab88debf2ffd1efc3cc87c09bfb66,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,67,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.53549,2.094437
2195,7afe57c969e32b1ef98ea31950c8d2ce43dbe4b2d8063d299d1dfbf4531679a5,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,75,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.577075,2.091555
2196,86cbdf74aa6cd019512d00f7130cbea4eb04a06dd2eb8647f78eac93bf38e2b2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,81,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.578922,2.095951
2197,dab41796e484d42bf120699d6955a1a9e1dbb20f6b2a70f2d2daa64e033f803a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,87,information_miser,blue,neutral,middle,39,4,18,18,0,4,4,0.562733,2.083364
2198,e776404d00a8ebd78fc1b872a640a86b30e633179bb9f9b73648c1677d9b18d8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,95,information_miser,blue,neutral,middle,36,3,18,18,0,4,4,0.572989,2.066145
2199,f80a6a6752f220d90e8f87505f77948a6f6a164ba28631ffe20673e9ee8ec438,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=018|g=1,101,information_miser,blue,neutral,middle,35,3,18,18,0,4,4,0.571591,2.121638
2200,eb427c1114a9c8691b9ca4a49bdd27d879832214e05bc0915263aec4a8ce8972,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,0,information_miser,red,neutral,early,40,0,18,18,0,4,4,0.582377,2.230458
2201,2b71aa1e71273f3079b491a24a6cc3e0dad33a59317fabb5e70a434f74441052,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,10,information_miser,red,neutral,early,37,0,18,18,0,4,4,0.565165,2.123228
2202,7f4d1f7fcfe6062ffbeae85f88673761966d4e78ecd95f4f8489a869b002805d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,22,information_miser,red,neutral,early,37,0,18,18,0,4,4,0.537533,2.124677
2203,fd1254fff4432678f593330512673f941da79be8a6508f6321f9295018f7fbb5,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,32,information_miser,red,neutral,early,37,0,18,18,0,4,4,0.587508,2.091817
2204,e1fef2770803451c899b291090754485e51d28760382d6b6d929994f84677b0b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,44,information_miser,red,neutral,middle,37,1,18,18,0,4,4,0.527275,2.12046
2205,f00e7484d57ed38de713520254f96ce6b9433619dd23cb669b7d4060c84ef614,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,54,information_miser,red,neutral,middle,37,3,18,18,0,4,4,0.543621,2.097542
2206,27e6a0a0f734f8ca2d33d7e609cc9f73db39328cb17d376b9ac26ceeb0ceb187,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,66,information_miser,red,neutral,middle,37,5,18,18,0,4,4,0.50187,2.021949
2207,63f5894b058d6047854becc9ecaa8e696046ac52acd36afd0b8e065fa8c9960f,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,76,information_miser,red,neutral,middle,37,5,18,18,0,4,4,0.530746,2.007629
2208,4dceb0172504ee96f38144c2b9ee660daea3a1719a578bdd798942cc615e7a36,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,88,information_miser,red,neutral,middle,37,6,18,18,0,4,4,0.536353,1.979054
2209,83468ff932231bac983e9d9b9202e887c65d383d86aa330c1e30354dd0bed6d2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,98,information_miser,red,neutral,middle,36,6,18,18,0,4,4,0.520935,2.01148
2210,14536457f667fd5826c6d43025ec5ddddd01f016be0696aabb439456eefb977e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,110,information_miser,red,neutral,middle,36,6,18,18,0,4,4,0.548628,1.997467
2211,3110a826d51d5c740bdfa89da2b16625b4cce8030a9d57f7d16098e3588b752c,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,120,information_miser,red,neutral,late,36,6,18,18,0,4,4,0.538776,1.988369
2212,47e31b0213e451261ee316554e248800b64716e90adfcc2db3b06e8664a62beb,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,132,information_miser,red,neutral,late,36,6,18,18,0,4,4,0.493516,1.979646
2213,41b3967f52163a8be654d7d699f3e7d8c3ea3eacdf0aac77c9252276a0335b1e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,142,information_miser,red,neutral,late,36,6,18,18,0,4,4,0.499407,1.982882
2214,394976c34dc9e79d4c035d235a4770d8d067f0c5e76a3cb31038d8f40d4d9480,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,154,information_miser,red,neutral,late,36,6,18,18,0,4,4,0.519524,1.981986
2215,4f93e85a50b7daeb52d6890aeb2137fce1bc39aa2106734b36233a126204fd1a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=0,164,information_miser,red,neutral,late,35,6,18,18,0,4,4,0.537975,1.965241
2216,4b4963e9bda51c635760f54ea707466bb83f66127296de5f6c267e8409f9ec09,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.585308,2.217103
2217,ca95d6fb2e7974f5830d95b81be8f29e534fa52baf1f90529288f7853ab84f5d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,9,information_miser,blue,neutral,early,40,5,18,18,0,4,4,0.58407,2.147909
2218,8f76b21b7f77924e346dac935216758dd85878ff4097d703cad20dd69d644adc,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,17,information_miser,blue,neutral,early,40,5,18,18,0,4,4,0.560493,2.178274
2219,f7991e2ee413072a0574f3a98937d51c6b62939a793c90e3fc09a537cecb25be,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,27,information_miser,blue,neutral,early,40,7,18,18,0,4,4,0.580534,2.097816
2220,6b6ce136afeb12dec811d0e63fda6ff3303f2ab5ed08fd0d3f4e7d18dcb61fbc,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,35,information_miser,blue,neutral,early,40,8,18,18,0,4,4,0.531102,2.095378
2221,f47b7ba34714634a50b7df44565030e69df8cf740c539b0bac51ea7c406666e6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,43,information_miser,blue,neutral,middle,40,10,18,18,0,4,4,0.576962,2.106479
2222,220278fc6891e5b8ebbb9a6e12cfdd94195401fee4c574e69da2f199ad9f213e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,53,information_miser,blue,neutral,middle,40,12,18,18,0,4,4,0.553013,2.123432
2223,c388f16d0d9db14ed11b0917060c29ea4c150a9b325a94fe86cb558a80deb9cc,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,61,information_miser,blue,neutral,middle,39,11,18,18,0,4,4,0.564156,2.151208
2224,c22cdec30e0911fa99fbc12aba28767158e2324585c82e06f3c3e13103080720,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,71,information_miser,blue,neutral,middle,39,11,18,18,0,4,4,0.565852,2.118284
2225,81c2c0618ba62d896d57499731c19a7e4ec4834db4be7f79c751f61c210f483c,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,79,information_miser,blue,neutral,middle,39,11,18,18,0,4,4,0.561426,2.051746
2226,241aa248d672e7b6fcb8e96377c9dfe0fc95b8bcb95f1d4409b69e6d45ec19e6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,87,information_miser,blue,neutral,middle,39,12,18,18,0,4,4,0.551072,2.018019
2227,b93c83d64f5c66cbf71a9ad2581a0d73b909e304c9b9025cfe5ecb83ef875eae,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,97,information_miser,blue,neutral,middle,39,16,18,18,0,4,4,0.528423,2.091321
2228,97f1201256aa263c8ceab8119edc147d7d7a4d9215f0cca97fade27de360a66d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,105,information_miser,blue,neutral,middle,39,16,18,18,0,4,4,0.564074,2.085671
2229,98f3d6cdf2191aaf1e3aed1e98319e4dfc752706f09618f7bc76a3b567ecd250,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,113,information_miser,blue,neutral,middle,37,15,18,18,0,4,4,0.563968,2.04589
2230,2d645c1db0c0bdbe79694ec247dba382827a418e1595ab20f512c758c06f10fc,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,123,information_miser,blue,neutral,late,37,15,18,18,0,4,4,0.535296,2.060961
2231,c0078ff0521463b32fae8cf9bb60054e0bdecf3ee6e4b3d33c8368b30d9e26e4,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=019|g=1,131,information_miser,blue,neutral,late,36,15,18,18,0,4,4,0.56716,2.083873
2232,1b4970e9271d64c329dea3250511c498ce36dea4215e465b38c31255b027bd52,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,0,information_miser,red,neutral,early,40,0,18,18,0,4,4,0.590636,2.229497
2233,e0a9f033138adf39851840579e475dcda8dd25ff61c866e857d334a15a5d79f2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,2,information_miser,red,neutral,early,39,1,18,18,0,4,4,0.592919,2.229641
2234,4c8571ff3d90ad07828ac86ba1e4613cc03408452d92537051e4447357a6cfda,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,6,information_miser,red,neutral,early,39,2,18,18,0,4,4,0.614136,2.214553
2235,72b28c4e0ca1aabb3a8c0a10117cc92df2450acc0484b3175ffc8886dd60e724,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,8,information_miser,red,neutral,early,39,3,18,18,0,4,4,0.575533,2.203081
2236,70282f05d0ce030878448dde11c635717ed0c6f6746a553885074641ee9eb714,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,12,information_miser,red,neutral,early,39,5,18,18,0,4,4,0.570288,2.181385
2237,c2e1fb27db75008dc457611561ed52a89216e3db65ca9bbc240264b226663abf,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,14,information_miser,red,neutral,early,39,6,18,18,0,4,4,0.563501,2.165087
2238,7bcf09db6d4e45a653ee771296537bb1fc51369fdffb15acf34edb23ed56f934,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,18,information_miser,red,neutral,early,39,8,18,18,0,4,4,0.589484,2.156224
2239,d03a3e46a28a66cb7cdee7b153fd10fc2086644c63dacb8252df1d44764420e2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,20,information_miser,red,neutral,early,39,9,18,18,0,4,4,0.585307,2.121229
2240,e9a3315479c7300c2984ce32fd778a7e63711d509db87200b22c3800140ad44a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,24,information_miser,red,neutral,early,39,9,18,18,0,4,4,0.566161,2.103272
2241,d979b4585ea17a4528dd99facc4ccb2921032778a7528ce660e84d70834c05ce,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,26,information_miser,red,neutral,early,39,9,18,18,0,4,4,0.563616,2.115461
2242,0e21129749fbc0b4862249d01afcf5740ef6a5922010552ef26ee9b5bfe4dc9b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,30,information_miser,red,neutral,early,39,9,18,18,0,4,4,0.552135,2.104548
2243,83f79bcb12f6f41cf59c658f16557d241a5e93d232504297837fb6dc2634d71e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,32,information_miser,red,neutral,early,39,9,18,18,0,4,4,0.58543,2.114392
2244,f00903e44cb4b8ea6c7535bdd44dfea2b944e182258a9b57cfaf3b42afbacd71,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,36,information_miser,red,neutral,early,39,11,18,18,0,4,4,0.555485,2.07166
2245,bffdc176bff75bbcde4c14426d5ee4c5848560cf9fa6b2f3b2649766308f88b2,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,38,information_miser,red,neutral,early,39,12,18,18,0,4,4,0.572448,2.062482
2246,94885f13434d8803fe6151022cf2510eeddece1c952cf41e225a1c2e947079a8,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,42,information_miser,red,neutral,middle,39,14,18,18,0,4,4,0.523673,2.055273
2247,11cd9de5cdce6d1040ca66dd576695aa287bedcd5c2257416433be2d8e6216d4,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=0,44,information_miser,red,neutral,middle,39,14,18,18,0,4,4,0.581277,2.050443
2248,6ee1bc5005c7bf42252cdf8f18c25ad707aa6ac4b2e2646908ae48da0e4c020e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.604598,2.218072
2249,4c27842b40b81a4ba27b512fc0c8dc1a9e66166191dc28d2d90d0a6f78b88e26,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,15,information_miser,blue,neutral,early,38,1,18,18,0,4,4,0.599079,2.173445
2250,6acfded6ef482b9422739e6df88b596c5bbb357dfd153279985db9acac3b83cb,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,29,information_miser,blue,neutral,early,38,1,18,18,0,4,4,0.573158,2.178285
2251,8951067e802c9beace8fd4b12ce727d848ff90e9e2a3fb361285ffaaea7d493b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,43,information_miser,blue,neutral,middle,37,1,18,18,0,4,4,0.55962,2.177541
2252,3ee190231f05c05a8547cf7b6ef1db4d06b959762c31d292114e4ad5f3cd96b7,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,57,information_miser,blue,neutral,middle,37,1,18,18,0,4,4,0.630448,2.176565
2253,775027dd4dafebabe2f42910e9ab0ffd13343c029259fb78b6ce593525a95309,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,71,information_miser,blue,neutral,middle,37,1,18,18,0,4,4,0.633684,2.180601
2254,c5450c1341d3c86a69366c4302edcda9ff3b253a7ba3d933a3e5dede76ff0f2b,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,85,information_miser,blue,neutral,middle,37,1,18,18,0,4,4,0.585662,2.192811
2255,dd464c1ea9927a03d608e28946de947b6d86fd3a7242c68626dbe1e83ce82c43,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,99,information_miser,blue,neutral,middle,36,1,18,18,0,4,4,0.566867,2.191123
2256,32b0c9c0d64f280dfd3cc9b5dacde3817b078e88d19bff8c20c74743d1bc6858,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,113,information_miser,blue,neutral,middle,35,2,18,18,0,4,4,0.56323,2.208395
2257,7dbba41114e13bd5e76b7cc1e57c9b031c84b83365c6a8955fb7f9056837b8aa,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,127,information_miser,blue,neutral,late,35,8,18,18,0,4,4,0.599765,2.038049
2258,1a29e303ef81a2e46ea2464b31330a73aa62b295c1dbf4cc2b4af622cf664b88,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,141,information_miser,blue,neutral,late,34,8,18,18,0,4,4,0.532156,2.031597
2259,90523f5e785b5ab14d3c82d6bbec7545036f8167fbe33417e86d417974808b1a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,155,information_miser,blue,neutral,late,34,8,18,18,0,4,4,0.549681,1.982326
2260,afe2d9c223908a99c604085c6b31f99288864dfe99e5e5c070c1a0bc18f945d6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,169,information_miser,blue,neutral,late,33,8,18,18,0,4,4,0.520391,1.998095
2261,7cbaeb74c3a0ad665a3a7bda5163fba7ece5ea066431da2ae8bad4713b80376a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,183,information_miser,blue,neutral,late,33,9,18,18,0,4,4,0.542758,1.941651
2262,6173cbbd68776f91e5f4898a545c06f57ba62282f3b1c7e60d3a209ace0e7cb6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,197,information_miser,blue,neutral,late,33,10,18,18,0,4,4,0.522364,1.897303
2263,9f442a44cbe2d06f03c6ca2ad5d33a365d0daf37a187fd4bef88da0122bb002a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=020|g=1,211,information_miser,blue,neutral,late,33,11,18,18,0,4,4,0.543896,1.816445
2264,113910d17475afe1251d5624b5f0c29745d1c79ad3000ba3d82182303ca3c7f3,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,0,information_miser,red,neutral,early,40,0,18,18,0,4,4,0.578043,2.23145
2265,365062db3bc16578ddfdf829acf82d04d69858f5908a86bc671c49998fdb524d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,36,information_miser,red,neutral,early,40,9,18,18,0,4,4,0.551062,2.076311
2266,ce586675d2b88a038aa7d703902b2e136d6d2eedede8d6983709ba14482626c9,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,74,information_miser,red,neutral,middle,39,10,18,18,0,4,4,0.522692,1.984153
2267,7652bad6a70eecffc5f238a55d3e2e4870a1b0ddef6cdb0fa0cfac0dad092429,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,112,information_miser,red,neutral,middle,36,8,18,18,0,4,4,0.49806,2.0278
2268,5bb798fb68c41202d5ca8a0098fd573db96da84a939f2d027df58be0d68541c6,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,150,information_miser,red,neutral,late,33,12,18,18,0,4,4,0.490795,1.920418
2269,3050d4ee62872adbdfea6d5e5c31d58770ab46598ea710f83fd973362519888d,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,186,information_miser,red,neutral,late,33,12,18,18,0,4,4,0.46787,1.884808
2270,77eb9dff7360c3c43d61df35a55cf81d0cb93245e989b544fd83f37ca3a80cb0,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,224,information_miser,red,neutral,late,30,12,18,18,0,4,4,0.45775,1.799632
2271,b00cd89cba9c219d596f1171700edb8a86f35113404e1bd342812f93030d0d23,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,262,information_miser,red,neutral,late,29,12,18,18,0,4,4,0.491469,1.736605
2272,f38c532f33382cd3b0a840b28af468d40d3894266da59a66ea8b6966e008637e,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,300,information_miser,red,neutral,late,28,12,18,18,0,4,4,0.459531,1.805096
2273,a4a556156a36ba93a778bf5676602d99dd04625a9f761c40330270a61775fe76,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,336,information_miser,red,neutral,late,27,12,18,18,0,4,4,0.540191,1.650658
2274,95900703294afd4a7928139d7ff3c524a06bc37308ad179156f21351b3f6c9b3,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,374,information_miser,red,neutral,late,27,12,18,18,0,4,4,0.546548,1.661551
2275,9702666377dd952e213bf032fd83a640c516fb9a5de17502fd8feb85afaac4e9,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,412,information_miser,red,neutral,late,26,11,18,18,0,4,4,0.513876,1.677409
2276,74b433dc829f61440d604f6a9b95797feaaae551c4bec7d103a77c124aa2b270,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,450,information_miser,red,neutral,late,24,9,18,18,0,4,4,0.51395,1.67462
2277,fe9cb3dd233901af18f720972fec6ad7aca4693135bd754e02b4fcf0d419be82,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,486,information_miser,red,neutral,late,22,9,18,18,0,4,4,0.501242,1.714333
2278,a78ef10b40fce025124f7153ce18d15900853ffb4c85622a16ff478322e4b129,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,524,information_miser,red,neutral,late,20,11,18,18,0,4,4,0.513609,1.769494
2279,5a44d55d611479747e3279491ddd813aa9b1a34c6e02cc2530cad3b984ea4713,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=0,562,information_miser,red,neutral,late,20,11,18,18,0,4,4,0.548203,1.800816
2280,d6842fbd0cfe09ed28b0ab89f1cf8b32a52b3b8806d4ef030324ef72247f7c37,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,1,information_miser,blue,neutral,early,40,1,18,18,0,4,4,0.590143,2.214941
2281,7492feb1d35f18e9d0feb0a4e5972a6f1408ea282e8a3b5d38154bad24d70f6a,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,15,information_miser,blue,neutral,early,38,1,18,18,0,4,4,0.62176,2.170447
2282,71a4270cfe0a8458460e02165a60c8c038bff3b9daa8370d732ab4bd6c017927,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,29,information_miser,blue,neutral,early,38,1,18,18,0,4,4,0.58691,2.141013
2283,549b57eefa1ae69c474bba22abda6e3a490ceb4986095852ea1f192c21b34397,phase11_validation_bank_v1|ms=2026081901|st=information_miser|src=neutral|c=021|g=1,45,information_miser,blue,neutral,middle,38,1,18,18,0,4,4,0.579691,2.195155
